5,0.42929024370682684,0.39546942494537085,0.6607745004081922,0.7311518005765093
10,0.3902793825596036,0.3319263864505364,0.6792166765545532,0.7633064025009135
15,0.38058870619265217,0.3572597346126387,0.6794702121078439,0.7438593642158255
20,0.36699011683779587,0.34250829596451904,0.6878723803438956,0.772644228817344
25,0.3615685136763337,0.3323524611173674,0.6886989062476231,0.7696398846981446
30,0.36046230546448677,0.33159499959631866,0.6974610949693476,0.7699240794121229
35,0.35359384129945415,0.31834069945229415,0.6970503673730167,0.771710446185701
40,0.35361053328567754,0.3180401675095488,0.695797901739761,0.7730502212658844
45,0.35665706090779126,0.30624383882170286,0.6940789306884504,0.7785717185660347
50,0.35645440733080785,0.318155171456801,0.6988149748239195,0.7707360643092038
55,0.3469867745804348,0.3072152005121433,0.7015278052441294,0.7774349397101213
60,0.3469579818389761,0.30814609770643003,0.7092657103305596,0.7748365880394624
65,0.3500388208030279,0.32117580091235537,0.6953263256106403,0.7705330680849336
70,0.3506585155789439,0.3064741473734962,0.696446952756185,0.7803986845844667
75,0.34699974787073806,0.31208953734708567,0.6974053171476237,0.7760951646299379
80,0.3507688085540679,0.3270725496362853,0.6959094573832089,0.7667167390686533
85,0.3417921425037582,0.31978269576140683,0.6913153931575825,0.7693556899841663
90,0.34401127172485635,0.3071036682299364,0.7041138678876939,0.77983029515651
95,0.3379174160473665,0.33975658509648143,0.7070853045722602,0.7685843043319395
100,0.3453701454956137,0.3101675096421491,0.6999913797911881,0.7745929925703382
105,0.34026370953941654,0.3042654823523182,0.7025774424347526,0.786001380374325
110,0.34371171615073587,0.32913128765771266,0.7048288381479735,0.7707360643092038
115,0.3415343232304055,0.3008928678136985,0.7049454645024872,0.7869351630059681
120,0.34044571645904437,0.3155413716226861,0.7097017914822196,0.7703300718606634
125,0.3402525043138887,0.2967074522147017,0.7070599510169311,0.783281230969104
130,0.3438417662659272,0.3069254315841755,0.7055590205414505,0.7784905200763266
135,0.3295282505364946,0.29439871689709063,0.714645734771387,0.7852705939669522
140,0.33300995234365066,0.30060367760082907,0.7066542941316661,0.7876659494133409
145,0.3278113712282724,0.30404719421292553,0.7124551875909558,0.7808046770330072
150,0.33507484797528647,0.29048324749524057,0.7136518754024876,0.788640331289838
155,0.32610512738846564,0.31372976225542676,0.704894757391829,0.7697616824327067
160,0.3314306500420632,0.3273091496288169,0.7195288295277646,0.7660265519061346
165,0.32819716410002175,0.29417553719487505,0.710203791877735,0.7916040761641834
170,0.3299287202203367,0.2974183176189696,0.7054170406316078,0.7909138890016646
175,0.3302710980468434,0.29802017995285246,0.7027092809224638,0.7901425033494377
180,0.3257252517138693,0.29083407698118613,0.7136062390028953,0.7880313426170273
185,0.32328028678585763,0.30509383649107047,0.7142350071750562,0.7750801835085868
190,0.3214553043701666,0.3093758195906056,0.7105181759638154,0.7769883480167269
195,0.3119997810070954,0.3027461275254459,0.7109339742712121,0.7872599569648004
200,0.3168954865346401,0.31052542646785664,0.7096713672158247,0.7776785351792457
205,0.3130188140495828,0.29663048811581455,0.7154925435193777,0.7878283463927571
210,0.3105389285596917,0.3013480591643796,0.7132563599393543,0.7840120173764767
215,0.31091131511820363,0.2972016825060244,0.7128405616319576,0.7865697698022817
220,0.3116708910858271,0.2876829824285111,0.7287828772228729,0.7927408550200966
225,0.2995307476825883,0.28827483413919386,0.7195643245052253,0.7914822784296212
230,0.3033177525612195,0.2988090697270761,0.7080740932300936,0.7817384596646503
235,0.29495007405171125,0.3054948415129132,0.7251674602329484,0.7883155373310057
240,0.2986100186117848,0.30197240137636705,0.7191028897982364,0.7870569607405302
245,0.30453941490728204,0.2960553147749645,0.7182865053166405,0.7786935163005968
250,0.30289771435402957,0.3023694848543369,0.7175360400789003,0.7897771101457512
255,0.29273833307569447,0.28787672464026054,0.7212680834233385,0.7897365109008972
260,0.2929163866587216,0.3003150178888994,0.7193767081957902,0.7887215297795461
265,0.2906212407117424,0.2851307873886863,0.7169934739948582,0.787706548658195
270,0.2839031073102547,0.31286533258994187,0.7247263083702228,0.7837278226624985
275,0.28736054985712944,0.2856989668367706,0.7336203355796583,0.7989119402379116
280,0.2808966877387205,0.2939904005256177,0.7187327278904321,0.7891275222280866
285,0.27829051532351534,0.2837067059233333,0.7254970564522263,0.7972067719540417
290,0.2741411946199629,0.2817608737697759,0.728889362155255,0.7982217530753928
295,0.27197393046607965,0.307424252436196,0.7379862178073231,0.7918476716333076
300,0.2728263307070852,0.2822969485229912,0.7356891856945099,0.7955828021598799
305,0.26103810919961357,0.29522525615172535,0.7339651439321336,0.7896959116560432
310,0.2624769616237391,0.27366694899115657,0.7392995319733686,0.8044334375380618
315,0.26235139512802247,0.28030874266374134,0.7441623438854831,0.7928626527546587
320,0.2566730855164228,0.28684951827619115,0.7379659349630598,0.7929438512443668
325,0.2543610548045334,0.29084582525123165,0.7472757604798921,0.7942836263245504
330,0.2579851787381665,0.2856995309417012,0.7460689312462286,0.7990743372173278
335,0.24770417711697307,0.28491522613819803,0.7558452621811157,0.8044740367829158
340,0.2382272059459221,0.2843084843555296,0.7496184289922976,0.7996833258901385
345,0.23188447085452119,0.27748765831118327,0.7568137679946859,0.8015508911534246
350,0.23460913201996744,0.28465414688878643,0.7551100090765728,0.8033372579270026
355,0.22607596623002987,0.3090647966266138,0.7703982029399983,0.7932280459583452
360,0.2224207069972841,0.29216205553360725,0.7601908615645172,0.7963541878121067
365,0.2159758431886558,0.28686882944363273,0.7617577112838534,0.7993991311761601
370,0.2188055754191013,0.28784569371347235,0.7551455040540335,0.8032966586821485
375,0.21294181901853534,0.2846953913730979,0.7646328044581692,0.8030936624578783
380,0.20753093640622197,0.2877469422281851,0.7756362474709828,0.8118225001014981
385,0.20109559420101747,0.29142676287860686,0.776229520665683,0.8030124639681702
390,0.19471005530564478,0.28762001821830324,0.7835719102889799,0.8034590556615647
395,0.18812118375667855,0.29583232816048444,0.7863202356866503,0.8075595793918233
400,0.18105315819658685,0.29508101022285604,0.799301256015131,0.8071129876984288
405,0.17917103432071102,0.29588198566339,0.7925977759861266,0.8054078194145589
410,0.17694219905892916,0.28670923827525097,0.7942964641931738,0.8107263204904389
415,0.16312909814537957,0.28871111939190647,0.7927042609185087,0.8105639235110227
420,0.16248986233594015,0.29549096297607474,0.8053201900502508,0.8088993544720068
425,0.1567178832374439,0.29979563784228574,0.8063951807962031,0.8154764321383622
430,0.15950281803009544,0.30443136121724246,0.807074656079022,0.8093053469205472
435,0.14341603667807315,0.29908696977518967,0.8237218005080853,0.8129592789574114
440,0.13925827673681349,0.3176287966837648,0.8102894868947472,0.8047582314968942
445,0.1354536730461087,0.2966501504221534,0.8159585418663259,0.8129592789574114
450,0.12896736523411448,0.3097643126377762,0.8269873384344687,0.8068693922293045
455,0.130141504484852,0.3120784384170242,0.8387615295292858,0.8105233242661687
460,0.11781616715721693,0.32068332851521114,0.8346238292995827,0.8144208517721571
465,0.1180476949276483,0.30348075236691846,0.8470825663882846,0.8169380049531079
